intersection_id,tollgate_id,time_window,avg_travel_time
A,2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",93.5871276855
A,2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",89.4956054688
A,2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",85.2700805664
A,2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",93.6956329346
A,2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",92.903427124
A,2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",89.9786758423
A,2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",87.5950393677
A,2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",87.5462036133
A,2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",77.8422470093
A,2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",72.45703125
A,2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",76.8923034668
A,2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",88.0015716553
A,2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",84.1170578003
A,2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",84.5310668945
A,2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",73.7491226196
A,2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",81.1478652954
A,2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",68.5005645752
A,2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",70.2222671509
A,2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",75.5946884155
A,2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",72.3269729614
A,2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",72.0906600952
A,2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",78.1166305542
A,2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",71.6568527222
A,2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",72.8090515137
A,2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",84.3121795654
A,2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",84.0937728882
A,2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",91.4477615356
A,2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",84.6477127075
A,2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",73.6387023926
A,2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",77.5463104248
A,2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",70.8666381836
A,2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",68.1264572144
A,2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",66.8366470337
A,2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",69.5135345459
A,2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",67.004737854
A,2,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",67.1858291626
A,2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",69.787361145
A,2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",73.8021850586
A,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",195.134811401
A,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",193.702438354
A,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",214.917678833
A,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",190.743804932
A,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",182.031082153
A,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",190.965454102
A,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",153.103118896
A,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",153.429824829
A,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",161.124237061
A,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",154.469390869
A,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",166.424804688
A,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",170.131271362
A,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",172.083343506
A,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",181.348464966
A,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",186.692733765
A,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",165.108673096
A,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",171.023971558
A,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",165.083236694
A,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",122.524841309
A,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",124.129745483
A,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",138.372940063
A,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",129.207458496
A,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",154.635559082
A,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",154.040710449
A,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",131.604476929
A,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",165.740005493
A,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",160.07975769
A,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",136.949859619
A,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",170.161239624
A,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",153.679077148
A,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",121.618362427
A,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",126.708351135
A,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",134.748046875
A,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",117.70803833
A,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",127.093093872
A,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",138.260879517
A,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",136.912307739
A,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",143.079147339
A,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",159.606613159
A,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",140.949142456
A,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",144.750030518
A,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",145.272155762
A,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",128.853530884
A,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",127.994178772
A,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",138.552505493
A,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",146.640228271
A,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",161.259063721
A,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",163.808883667
A,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",138.659011841
A,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",143.309036255
A,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",162.464248657
A,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",154.233764648
A,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",146.704193115
A,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",159.561050415
A,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",136.799530029
A,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",136.971511841
A,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",142.000045776
A,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",149.493789673
A,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",155.024688721
A,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",160.677276611
A,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",139.222747803
A,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",143.485687256
A,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",155.743255615
A,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",144.195007324
A,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",146.391876221
A,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",146.458023071
A,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",127.239532471
A,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",130.459121704
A,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",140.824966431
A,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",127.806022644
A,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",137.258041382
A,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",155.498199463
A,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",158.969314575
A,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",169.46786499
A,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",173.283721924
A,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",167.001998901
A,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",168.523345947
A,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",163.199203491
A,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",118.198143005
A,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",118.213882446
A,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",125.041610718
A,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",122.807067871
A,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",129.638519287
A,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",137.787368774
B,1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",149.85836792
B,1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",141.229751587
B,1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",144.142578125
B,1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",147.61050415
B,1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",137.54234314
B,1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",136.471450806
B,1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",133.478622437
B,1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",149.828109741
B,1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",155.404327393
B,1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",163.808456421
B,1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",148.742752075
B,1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",145.117340088
B,1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",145.529937744
B,1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",143.391571045
B,1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",141.754516602
B,1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",157.441802979
B,1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",155.184432983
B,1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",158.9818573
B,1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",184.081848145
B,1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",206.464447021
B,1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",194.591094971
B,1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",90.8773345947
B,1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",106.134422302
B,1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",95.6518096924
B,1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",115.917381287
B,1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",111.81867981
B,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",109.874641418
B,1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",118.586013794
B,1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",126.718643188
B,1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",145.015670776
B,1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",143.536865234
B,1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",115.700584412
B,1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",122.768539429
B,1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",117.621543884
B,1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",116.890785217
B,1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",122.280349731
B,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",128.033630371
B,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",134.465332031
B,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",149.452178955
B,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",177.443649292
B,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",196.066268921
B,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",199.315231323
B,1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",166.85925293
B,1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",175.253128052
B,1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",173.351821899
B,1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",173.376052856
B,1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",171.316818237
B,1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",173.633361816
B,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",140.949310303
B,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",133.029418945
B,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",151.396896362
B,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",170.148376465
B,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",163.636322021
B,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",178.984405518
B,1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",128.965957642
B,1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",127.065177917
B,1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",136.221054077
B,1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",127.173294067
B,1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",132.386672974
B,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",138.765289307
B,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",154.090545654
B,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",156.393203735
B,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",171.116210938
B,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",191.794784546
B,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",193.926055908
B,1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",122.32951355
B,1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",118.330421448
B,1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",137.490661621
B,1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",135.461807251
B,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",106.166732788
B,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",114.838577271
B,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",122.904937744
B,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",115.094238281
B,1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",123.58001709
B,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",129.199447632
B,1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",132.02293396
B,1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",156.052749634
B,1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",110.647544861
B,1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",142.107421875
B,1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",144.525497437
B,1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",110.627983093
B,1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",112.119911194
B,1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",168.594467163
B,1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",126.789779663
B,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",116.513328552
B,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",107.350540161
B,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",114.60308075
B,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",128.565002441
B,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",119.279800415
B,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",117.925445557
B,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",113.985160828
B,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",106.813056946
B,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",115.692428589
B,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",115.432144165
B,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",122.053756714
B,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",121.181610107
B,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",141.981384277
B,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",153.129257202
B,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",155.063201904
B,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",158.94934082
B,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",139.143966675
B,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",131.45552063
B,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",122.9324646
B,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",126.582038879
B,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",150.071075439
B,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",162.287887573
B,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",149.468063354
B,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",98.6700744629
B,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",119.035110474
B,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",116.128158569
B,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",133.341964722
B,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",120.963829041
B,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",101.42527771
B,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",97.1559143066
B,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",101.953956604
B,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",113.765213013
B,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",135.194854736
B,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",129.808197021
B,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",84.3375091553
B,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",96.4443511963
B,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",88.0351791382
B,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",89.3592681885
B,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",87.9586410522
B,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",106.523887634
B,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",104.497032166
B,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",124.527282715
B,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",145.934616089
B,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",160.933166504
B,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",166.154754639
B,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",140.556640625
B,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",144.313568115
B,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",149.428787231
B,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",137.810653687
B,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",125.311714172
B,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",114.486488342
B,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",125.585670471
B,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",142.109207153
B,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",135.692367554
B,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",141.690887451
B,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",106.763847351
B,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",117.502906799
B,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",115.301345825
B,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",116.830284119
B,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",110.99899292
B,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",112.824676514
B,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",115.82106781
B,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",122.454933167
B,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",133.540435791
B,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",136.842346191
B,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",105.322387695
B,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",110.110198975
B,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",110.63948822
B,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",126.299446106
B,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",129.931106567
B,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",122.102714539
B,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",101.433959961
B,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",97.8847198486
B,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",106.2081604
B,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",97.2240982056
B,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",97.4822845459
B,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",106.381126404
B,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",125.663383484
B,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",120.100601196
B,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",110.423324585
B,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",129.880645752
B,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",122.032501221
B,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",96.3841629028
B,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",104.853477478
C,1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",185.206314087
C,1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",172.680770874
C,1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",191.73008728
C,1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",187.800384521
C,1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",166.112670898
C,1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",190.780822754
C,1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",201.191604614
C,1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",200.16595459
C,1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",221.124053955
C,1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",231.084732056
C,1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",248.159484863
C,1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",248.063232422
C,1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",189.778335571
C,1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",181.738388062
C,1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",194.328765869
C,1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",180.768951416
C,1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",199.230895996
C,1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",213.124023438
C,1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",227.924499512
